Date,BOLL,CCI,DMA,KDJ,MTM,MACD,SAR
2014-08-13,2135.5456,85.8249,116.3286,82.2588,2.9320,40.7329,2182.3934
2014-08-14,2142.0015,59.5427,113.5072,71.9504,-10.9990,38.6252,2184.3373
2014-08-15,2149.2474,81.4011,113.7147,78.4844,39.0650,38.1504,2186.2035
2014-08-18,2156.6514,154.5642,111.1490,84.2625,45.0410,38.3593,2187.9950
2014-08-19,2163.5239,161.4504,109.8315,89.1588,20.6760,38.5537,2191.2374
2014-08-20,2170.0567,148.8652,108.4008,88.5155,18.6160,37.8582,2195.6197
2014-08-21,2176.3330,56.5762,109.1048,80.1751,7.5810,36.1039,2200.9516
2014-08-22,2183.4568,94.6870,110.3416,80.9571,34.3460,35.1440,2205.7503
2014-08-25,2190.0033,53.0915,107.9378,73.2067,2.5400,33.0710,2210.0692
2014-08-26,2195.8735,-45.9338,103.6807,53.2801,-32.3600,29.3015,2243.3030
2014-08-27,2201.0268,-75.0052,99.2606,41.6230,-35.8650,26.2026,2242.4493
2014-08-28,2205.5394,-128.9318,94.7541,28.3386,-44.3930,22.3873,2241.6127
2014-08-29,2209.8524,-81.7223,89.9902,33.2235,-13.2580,20.8487,2239.7426
2014-09-01,2214.0408,37.6487,85.3718,47.4430,-5.3010,20.8664,2236.9538
2014-09-02,2217.4292,158.6332,82.8011,64.3052,36.7720,23.0783,2193.2630
2014-09-03,2221.4843,228.0115,82.3802,75.5456,81.5210,26.3496,2194.7479
2014-09-04,2226.3158,217.2163,84.6569,83.4527,97.3970,30.0669,2198.5799
2014-09-05,2231.1185,194.0117,87.4205,88.6892,130.6140,34.1979,2205.1272
2014-09-09,2236.5502,148.5615,91.5818,91.1637,109.3270,37.0522,2214.9215
2014-09-10,2240.2031,104.7946,97.3432,90.8367,82.7940,38.2104,2226.6211
2014-09-11,2243.7313,92.7709,102.5194,86.8144,45.6330,38.1538,2237.1507
2014-09-12,2248.1346,81.6383,110.7581,88.1267,43.3230,39.2917,2249.9240
2014-09-15,2253.9604,85.6233,117.3568,90.7248,32.2780,40.3090,2261.1645
2014-09-16,2257.8885,49.0479,118.7287,72.3639,-29.8770,37.2496,2271.0562
2014-09-17,2261.0900,21.8046,118.0359,61.0857,-18.6340,35.3326,2281.8192
2014-09-18,2264.7182,35.8191,115.2197,57.6786,-2.3770,34.0690,2291.0754
2014-09-19,2268.8172,57.5916,111.6564,62.3271,17.7720,33.7695,2299.0358
2014-09-22,2272.0248,-40.9299,103.1417,45.1698,-42.0840,29.9922,2331.5610
2014-09-23,2275.2165,-52.2489,96.5994,43.8902,-29.4220,28.2747,2330.5857
2014-09-24,2279.2207,97.8799,93.6620,60.3624,47.0200,29.3076,2284.3780
2014-09-25,2283.0582,199.0057,91.4479,65.4596,37.2100,29.9048,2285.6054
2014-09-26,2287.1930,128.2482,87.1822,69.9162,31.7900,30.2405,2288.7873
2014-09-29,2292.0874,159.4090,83.0664,76.9317,28.2600,30.9561,2291.8420
2014-09-30,2296.8204,142.0002,83.6101,83.9550,74.0040,31.6552,2294.7745
2014-10-08,2302.7250,148.0129,84.9539,89.3033,73.0760,33.3519,2299.0175
2014-10-09,2309.7352,141.3475,86.0806,92.2528,45.7960,34.8257,2305.7196
2014-10-10,2316.0842,98.8177,85.1999,89.3598,29.4370,34.4005,2314.2824
2014-10-13,2322.6300,47.1341,88.0263,83.8703,18.2910,32.9948,2321.9890
2014-10-14,2328.1022,53.3253,89.3715,71.9414,1.7640,30.9962,2328.9249
2014-10-15,2333.4160,50.4300,88.5714,71.6960,9.8000,30.2094,2335.1672
2014-10-16,2336.8949,51.3438,86.2059,58.0016,-26.2950,27.8790,2340.2782
2014-10-17,2338.9163,-68.9696,82.7600,50.7060,-48.1870,24.5138,2389.6750
2014-10-20,2340.8343,-36.4007,79.2332,52.4408,-17.8120,22.8378,2388.1380
2014-10-21,2341.3429,-82.7237,74.4854,46.3506,-26.3520,19.9027,2386.6318
2014-10-22,2341.3439,-138.5030,66.7292,36.8545,-32.9220,16.3310,2385.1557
2014-10-23,2340.7329,-217.5576,56.3348,26.4062,-71.2520,11.4212,2383.7091
2014-10-24,2340.3714,-173.7157,46.8166,19.6192,-54.2190,7.4333,2380.2539
2014-10-27,2338.7747,-171.9981,37.3391,16.2966,-50.7470,3.2795,2375.2381
2014-10-28,2338.7259,-57.5994,32.9144,28.4765,-18.8570,3.7716,2367.6059
2014-10-29,2341.6673,69.1708,29.8217,49.4976,33.3730,6.9188,2279.8360
2014-10-30,2344.8666,124.4485,29.9154,64.5774,64.5230,10.7454,2281.8721
2014-10-31,2348.8762,163.6286,33.5406,75.5924,117.7600,15.9424,2286.4875
2014-11-03,2352.7447,169.7896,36.8050,82.2940,127.7520,20.6186,2294.7140
2014-11-04,2358.1605,135.6715,42.0828,86.8988,140.2400,24.0988,2306.0797
2014-11-05,2362.3735,105.5660,47.8744,87.5426,81.3830,25.6395,2316.5361
2014-11-06,2365.5384,82.3465,56.5060,89.3756,52.8340,27.0818,2326.1560
2014-11-07,2368.3487,80.8220,64.3408,85.3839,27.0950,27.2894,2335.0063
2014-11-10,2373.1932,107.5029,78.0072,90.1362,53.4950,31.5686,2346.9480
2014-11-11,2377.4994,112.4663,86.3794,84.3260,39.6410,34.2424,2362.2130
2014-11-12,2382.5227,106.7094,92.7766,85.7520,63.7990,37.9257,2382.7104
2014-11-13,2386.4770,116.1298,96.7068,83.3224,66.3520,39.6716,2400.3381
2014-11-14,2389.9175,88.4337,96.9113,79.5874,52.9600,40.0464,2415.4980
2014-11-17,2393.7432,96.1559,96.1728,75.5653,55.8380,39.4996,2428.5355
2014-11-18,2397.2185,36.4563,94.3246,67.3885,-17.3070,37.2136,2441.3726
2014-11-19,2400.7382,4.1540,93.7990,59.2505,-18.6870,34.5693,2508.7670
2014-11-20,2403.7762,-11.4969,93.1979,49.6246,-41.8160,32.2372,2507.4459
2014-11-21,2408.7875,57.9048,96.4613,56.1411,1.1850,32.7653,2504.6471
2014-11-24,2416.1603,186.7945,98.2530,66.5306,54.0550,36.4822,2437.4760
2014-11-25,2424.2707,223.3272,103.2240,77.4874,93.5880,41.7481,2439.6614
2014-11-26,2434.4510,229.0917,108.4901,84.8474,147.9790,48.3296,2444.8102
2014-11-27,2446.1407,190.6615,116.6020,89.7413,179.5000,55.0205,2454.4258
2014-11-28,2460.7722,179.4537,129.9854,93.1141,230.1750,63.8116,2468.5836
2014-12-01,2475.3058,157.8780,143.7797,90.6332,193.3640,69.7583,2490.0433
2014-12-02,2493.5023,153.5338,165.1578,92.3995,230.6660,80.2746,2517.7272
2014-12-03,2510.4890,146.5388,188.5790,90.9904,211.9280,88.8738,2554.0775
2014-12-04,2530.7361,158.4211,221.5881,93.9070,295.1110,104.1654,2597.2937
2014-12-05,2551.7581,150.6439,254.5097,92.9531,307.1610,118.0056,2651.8723
2014-12-08,2574.8381,152.1566,288.6398,93.7884,337.4230,134.0942,2717.1036
2014-12-09,2591.2318,106.6998,306.5760,79.9408,176.1140,132.0894,2782.0143
2014-12-10,2610.8214,80.1486,328.2135,75.8786,176.4610,135.6933,2807.6780
2014-12-11,2630.3017,81.8107,346.1264,70.9518,146.2180,135.8326,2864.4072
2014-12-12,2650.0059,76.2811,359.8511,68.6407,38.7170,135.3855,2909.7906
2014-12-15,2670.5925,65.6725,375.2635,66.2341,15.7740,134.7086,2890.9040
2014-12-16,2691.6634,92.9014,387.9078,70.1927,1.2600,138.0754,2905.8582
2014-12-17,2714.4075,117.4191,402.4928,76.5672,204.7510,142.2909,2929.0660
2014-12-18,2736.0631,126.3356,404.9363,80.4057,117.5150,143.6929,2958.5726
2014-12-19,2760.0243,138.2791,407.3501,85.9763,182.8530,147.2282,2984.8163
2014-12-22,2784.9712,154.8242,402.8400,85.2066,189.2720,149.8239,3011.3584
2014-12-23,2806.4560,79.2351,407.0116,72.6044,79.1910,142.5851,3189.8670
2014-12-24,2826.3085,-6.2249,398.2870,57.5042,-48.9860,130.4960,3186.4381
2014-12-25,2850.2143,41.9956,398.6455,58.5874,11.5160,127.5149,3176.3770
2014-12-26,2877.3275,115.8146,404.2601,68.1734,100.0820,130.5122,3166.7184
2014-12-29,2903.5284,136.1806,409.4939,72.3401,59.4200,132.2037,2934.9110
2014-12-30,2927.8721,113.4227,407.4004,74.8639,38.3700,131.8469,2940.6900
2014-12-31,2953.5290,137.5033,406.6036,82.7302,202.0650,135.5580,2946.3534
2015-01-05,2982.2280,190.5120,414.9414,87.0470,377.9870,146.1618,2958.0735
2015-01-06,3009.9573,172.3903,418.2431,88.2602,278.9100,152.8778,2982.7460
2015-01-07,3036.5388,141.6429,421.2237,90.7024,216.3510,158.1930,3015.6642
2015-01-08,3060.1273,98.5447,428.1964,85.8861,125.4400,154.1331,3045.9490
2015-01-09,3080.1991,81.7499,441.2367,78.9053,119.5970,148.5540,3073.8110
2015-01-12,3097.4987,21.0977,440.1499,64.8832,-5.3610,138.0151,3106.9133
2015-01-13,3110.4158,19.8194,431.6173,56.0005,-115.2180,128.6628,3136.7054
2015-01-14,3121.3693,7.2554,421.2113,46.1092,-129.0090,118.8430,3163.5182
2015-01-15,3133.5307,47.8551,420.1597,53.3845,-37.4990,118.8906,3187.6498
2015-01-16,3153.5394,104.5925,415.1967,64.4933,83.0390,120.7671,3202.5932
2015-01-19,3160.3219,-108.8120,377.9701,45.2860,-169.0610,100.1087,3400.3180
2015-01-20,3169.8338,-108.6487,345.0331,38.5825,-56.2640,87.3057,3394.2130
2015-01-21,3184.6583,6.5109,323.0001,50.3148,88.3100,88.2904,3388.2300
2015-01-22,3199.6554,54.8798,310.5154,60.6550,120.9070,89.6298,3382.3667
2015-01-23,3212.3572,85.6722,300.0049,67.8863,15.3090,90.3295,3406.7860
2015-01-26,3224.7480,84.3535,297.4400,76.0668,6.6870,92.3545,3400.6598
2015-01-27,3236.1110,65.3067,291.7231,78.2887,236.6090,90.4778,3396.2135
2015-01-28,3243.6934,36.7322,283.4187,74.7204,132.6860,84.2093,3394.0936
2015-01-29,3248.8803,-22.2646,259.8849,67.6971,-61.3060,74.8737,3392.0161
2015-01-30,3255.7169,-50.5294,228.0841,57.0895,-132.9810,62.5627,3385.7051
2015-02-02,3261.7080,-132.4198,215.7662,38.7314,-223.4640,45.6580,3375.1813
2015-02-03,3266.7992,-85.2794,204.5894,35.4774,-178.2750,38.0044,3354.9725
2015-02-04,3267.4347,-62.1045,176.8160,29.6980,-178.8340,29.1194,3336.3805
2015-02-05,3266.2237,-69.2005,144.7560,21.5372,-169.2070,18.8274,3319.2758
2015-02-06,3262.7657,-135.9655,107.7391,16.6281,-186.3980,5.7132,3303.5395
2015-02-09,3257.3983,-122.9414,69.6405,16.1027,-115.2390,-3.0937,3278.4795
2015-02-10,3249.3627,-80.8072,39.3286,23.6125,13.2930,-6.2514,3250.9552
2015-02-11,3241.9111,-49.1933,14.9743,30.8623,-47.2030,-7.3690,3226.7339
2015-02-12,3234.1981,-35.4654,-2.1121,41.0770,-0.7100,-6.9072,3205.4192
2015-02-13,3230.7508,18.9111,-11.2517,52.9026,67.2960,-4.0407,3084.2530
2015-02-16,3228.3258,46.0347,-8.3035,63.8436,146.4560,-0.2702,3087.3111
2015-02-17,3229.0024,103.8034,-10.2888,74.4729,151.7820,4.6448,3090.3081
2015-02-25,3228.7540,94.8119,-8.9888,78.4363,87.2500,7.0017,3096.9248
2015-02-26,3231.6741,137.1841,-1.6478,85.3251,140.6550,14.3140,3106.5426
2015-02-27,3230.6682,159.2190,14.3858,88.2409,136.8870,20.8326,3122.0685
2015-03-02,3229.1217,142.5712,30.2911,92.0824,132.4580,27.7751,3142.3163
2015-03-03,3234.7640,79.6256,35.9394,82.5896,40.6890,27.0558,3165.6495
2015-03-04,3238.8595,62.4034,41.6001,76.0035,32.6270,27.4987,3186.1828
2015-03-05,3235.9697,26.6277,44.5669,63.1131,19.6330,25.0548,3204.2520
2015-03-06,3232.0405,19.0908,44.6996,51.7354,-57.1720,22.2731,3220.1530
2015-03-09,3230.1422,44.7265,47.8063,59.5494,-7.8950,24.7236,3198.3700
2015-03-10,3226.4071,73.8525,48.1731,60.8230,-50.2170,25.0583,3211.4898
2015-03-11,3224.0202,80.7728,51.1097,62.8359,27.8480,25.4204,3225.2694
2015-03-12,3225.6965,149.8747,49.8719,73.0116,69.7900,30.0750,3241.2349
2015-03-13,3229.9506,184.6354,48.1251,78.8376,124.4350,35.2606,3262.6223
2015-03-16,3239.1407,214.6010,51.8917,85.8917,208.1180,45.0157,3288.3489
2015-03-17,3253.5463,220.3373,68.9663,90.4554,200.4390,56.4168,3320.5401
2015-03-18,3267.8692,204.8968,90.5574,93.6052,291.2330,70.6457,3357.2567
2015-03-19,3283.5670,161.7983,115.6078,94.2112,291.3710,81.3850,3401.3377
2015-03-20,3302.0588,139.5838,145.5681,94.7314,267.9950,91.6674,3441.2070
2015-03-23,3325.5904,138.6387,177.3559,96.4452,314.8170,104.2954,3479.4332
2015-03-24,3348.5245,113.9118,211.0908,95.6671,242.1050,113.2944,3521.1964
2015-03-25,3368.4912,94.3292,242.3381,92.0575,157.8800,116.6061,3560.1317
2015-03-26,3388.6601,85.3900,267.8425,91.3816,104.7940,119.5765,3591.2799
2015-03-27,3408.5708,83.4984,291.5473,91.0305,108.8250,121.2590,3616.1986
2015-03-30,3430.9840,113.3542,314.1286,92.9513,169.2500,128.8114,3636.1334
2015-03-31,3451.1969,109.3879,328.3818,85.1795,60.1710,130.1759,3668.0938
2015-04-01,3472.8657,110.4916,339.9240,86.9549,118.8840,134.7388,3701.5884
2015-04-02,3495.8249,120.3138,354.4887,89.9148,165.0570,138.0139,3728.3841
2015-04-03,3517.5776,129.0409,369.4011,93.2164,181.8340,142.0499,3749.8207
2015-04-07,3542.6190,165.8369,379.8656,95.4499,270.2820,151.3670,3772.7376
2015-04-08,3567.9469,153.7893,393.7705,96.4985,208.2430,159.6088,3810.5232
2015-04-09,3594.6577,128.6071,410.7727,92.2089,209.6350,161.2734,3848.4626
2015-04-10,3623.6876,131.1849,432.1749,94.1956,224.0160,166.8643,3882.0493
2015-04-13,3657.2737,154.3238,459.8378,95.5885,295.9310,176.3155,3913.7090
2015-04-14,3691.6729,136.6907,479.6898,94.4948,271.6360,182.8159,3956.5816
2015-04-15,3721.7404,106.4952,498.6922,88.7113,122.7850,181.7250,3998.9345
2015-04-16,3756.6925,108.0001,519.3634,92.4343,200.0120,187.6269,4031.2440
2015-04-17,3795.0154,154.4147,545.0148,92.6117,329.7620,197.4894,4064.0562
2015-04-20,3828.3906,118.1879,560.1953,84.9187,182.7670,197.3644,4114.6896
2015-04-21,3863.8026,102.7170,570.1133,85.3857,171.9080,201.1235,4162.9518
2015-04-22,3900.3098,134.4517,586.6099,90.1369,262.9290,210.1425,4201.5617
2015-04-23,3935.3737,136.2494,607.4996,91.0122,330.3450,216.0913,4241.2879
2015-04-24,3966.7732,103.2198,618.2941,89.9158,198.8630,216.6285,4281.9124
2015-04-27,4003.1241,135.9529,629.8325,93.1208,240.1000,225.2469,4314.4119
2015-04-28,4036.1586,117.2649,636.2756,89.4897,259.1380,225.3496,4357.4765
2015-04-29,4066.5006,89.9229,648.8208,84.6758,182.9970,222.8942,4398.6390
2015-04-30,4095.3562,80.1676,647.8250,78.4300,43.1610,215.6411,4433.3894
2015-05-04,4126.8845,65.3226,641.0008,77.6365,65.9560,210.5970,4387.4260
2015-05-05,4150.6003,3.5916,627.2661,53.6497,-94.9800,189.7458,4507.3440
2015-05-06,4171.2992,-73.9969,600.6924,39.3938,-298.1300,165.7077,4502.8419
2015-05-07,4183.8240,-165.3571,554.7582,26.5643,-364.0010,135.6485,4490.2229
2015-05-08,4201.4401,-126.2799,514.3576,25.2357,-270.7030,118.0270,4467.2901
2015-05-11,4221.5667,-50.4399,487.6429,33.3403,-108.0710,113.0601,4437.8302
2015-05-12,4243.6988,6.8277,453.2069,46.8963,-79.2450,113.2756,4410.7272
2015-05-13,4263.3846,9.2623,422.3719,53.8551,77.0540,110.1227,4415.6290
2015-05-14,4279.4205,4.0478,390.2358,59.7834,149.0450,106.6010,4397.7450
2015-05-15,4291.4928,-31.1566,356.3563,57.7825,196.4770,97.0732,4380.9510
2015-05-18,4304.0296,-42.9444,315.9587,57.9422,77.5740,86.4920,4372.7592
2015-05-19,4318.7697,33.1822,304.3160,71.8727,83.9680,87.9105,4260.5090
2015-05-20,4331.2532,111.8411,303.1406,75.3765,45.0690,90.3123,4263.6669
2015-05-21,4346.4016,134.1601,319.9943,83.4816,153.6620,97.7967,4273.9417
2015-05-22,4368.4567,202.5795,337.8283,88.9310,279.2850,112.7708,4289.3339
2015-05-25,4392.2634,213.6849,356.5602,92.5681,505.1070,135.6780,4318.8490
2015-05-26,4416.2481,187.4732,376.7683,95.0051,627.4060,159.8248,4368.4313
2015-05-27,4444.1187,160.4244,403.5155,95.8844,524.1620,179.3803,4433.6218
2015-05-28,4456.6819,78.2692,405.3626,80.4409,173.9780,167.0147,4507.0566
2015-05-29,4464.8838,15.0044,414.9790,69.1334,82.3220,154.7435,4431.5630
2015-06-01,4480.8158,69.3685,444.5744,69.9459,171.1420,160.6758,4520.3534
2015-06-02,4500.6943,95.1957,468.0077,75.4003,96.7290,170.0171,4594.9373
2015-06-03,4515.4090,88.2285,489.9317,79.0036,-0.9190,175.3545,4657.5878
2015-06-04,4533.5200,64.0867,506.5859,83.6357,5.3880,180.4993,4647.4070
2015-06-05,4554.5383,111.9557,515.8885,87.5568,402.8300,188.5354,4701.5074
2015-06-08,4581.0855,142.3662,518.7011,91.0024,520.1370,201.3609,4771.5312
2015-06-09,4605.4343,131.1626,510.5160,92.4222,284.7960,207.6511,4846.6147
2015-06-10,4636.4855,117.3241,500.5589,92.3034,195.5089,209.6147,4906.7826
2015-06-11,4670.8057,103.8612,523.2176,92.2839,211.6145,210.0054,4958.2585
2015-06-12,4711.3494,108.3068,551.5571,94.1123,219.2480,211.4887,4999.4392
2015-06-15,4744.3139,70.2880,550.2384,88.8404,39.8969,201.9957,5035.1896
2015-06-16,4765.6157,-11.7173,527.4589,74.3006,-244.4490,178.2513,5178.1910
2015-06-17,4787.4111,-25.6075,513.1205,65.8106,-145.6357,164.0358,5171.4692
2015-06-18,4803.1648,-77.6515,481.1350,45.3451,-320.6799,136.4672,5155.2991
2015-06-19,4807.0130,-208.6496,416.2452,30.3186,-643.2282,88.8233,5139.7757
2015-06-23,4817.3130,-197.9874,349.8627,31.5879,-589.8578,58.3110,5099.9792
2015-06-24,4832.9537,-104.3406,296.1556,36.5819,-372.8432,42.8076,5033.1627
2015-06-25,4837.1932,-108.1839,230.4856,33.9858,-359.6531,17.2206,4971.6915
2015-06-26,4827.4465,-159.7816,135.4395,24.3714,-775.0249,-29.7386,4915.1379
2015-06-29,4809.1238,-160.0461,26.9434,21.3858,-732.3256,-77.3466,4837.5772
2015-06-30,4794.4940,-121.2686,-51.4323,26.8577,-201.1424,-95.8807,4722.0739
2015-07-01,4765.2594,-104.6380,-131.5379,24.0368,-522.7925,-127.1399,4599.6867
2015-07-02,4726.8698,-126.5047,-229.4340,20.1529,-777.3829,-161.4243,4494.4338
2015-07-03,4678.6083,-135.7144,-325.0465,15.1876,-840.8636,-204.4624,4382.5649
2015-07-06,4646.1332,-107.4338,-382.5198,14.5961,-416.9612,-228.7521,4247.0232
2015-07-07,4612.1094,-113.9397,-454.1253,13.8919,-325.9056,-249.0676,4135.8791
2015-07-08,4561.2807,-131.7536,-552.0169,12.0193,-770.0296,-279.6904,4025.7830
2015-07-09,4515.0808,-99.3744,-618.5241,19.8760,-344.3693,-284.3702,3904.9315
2015-07-10,4475.3818,-42.9873,-638.0548,31.0658,-34.9634,-271.3566,3373.5396
2015-07-13,4437.8159,-10.1120,-636.8937,41.7965,283.4725,-250.6828,3385.2532
2015-07-14,4395.5617,-1.4769,-661.0476,53.8458,148.5749,-235.2901,3411.0509
2015-07-15,4344.5548,-26.5317,-675.9872,57.6612,78.5785,-230.0246,3448.5139
2015-07-16,4294.9257,-26.7954,-676.8245,61.0846,315.9832,-221.8841,3483.7291
2015-07-17,4250.7455,38.0172,-646.6837,70.1241,248.0212,-202.2741,3516.8314
2015-07-20,4207.3038,79.1737,-620.7878,77.9009,114.3062,-181.8322,3547.9476
2015-07-21,4163.1240,99.0346,-585.4146,84.0629,47.2870,-161.7050,3576.3503
2015-07-22,4123.2414,101.6964,-526.0258,87.8870,101.5579,-143.4253,3613.5878
2015-07-23,4093.8757,122.0458,-479.5298,91.2726,318.2201,-119.6612,3656.4629
2015-07-24,4059.3761,106.4618,-454.0713,86.5514,247.7325,-103.9081,3713.6007
2015-07-27,4018.6146,-27.2717,-466.8916,60.1953,-231.7934,-117.9310,4184.4487
2015-07-28,3987.2545,-137.0769,-480.6303,46.6025,-329.1072,-132.5639,4175.1686
2015-07-29,3956.9728,-107.3494,-469.7161,44.0397,-228.5068,-132.4532,4149.6562
2015-07-30,3919.1119,-88.1809,-466.6467,38.0350,-320.2794,-137.5102,4125.1642
2015-07-31,3885.8791,-108.0521,-478.6953,31.8662,-460.1978,-143.2589,4101.6520
2015-08-03,3863.9572,-118.4239,-494.9220,25.6509,-448.0029,-149.3865,4079.0802
2015-08-04,3852.5540,-64.2208,-499.8899,28.3915,30.9867,-141.8242,4057.8968
2015-08-05,3830.1444,-54.0184,-508.7106,27.0263,31.5709,-139.2268,4037.5608
2015-08-06,3815.0613,-68.9372,-529.3455,26.0739,-127.6288,-138.2403,4018.0382
2015-08-07,3808.5781,-34.4275,-544.4946,39.8403,38.4389,-129.2976,3999.2965
2015-08-10,3817.8666,43.2407,-510.5424,58.6073,264.6898,-106.1229,3983.3762
2015-08-11,3823.7126,73.5778,-466.0352,69.0443,305.0032,-86.7971,3970.3367
2015-08-12,3829.8355,74.8181,-435.8358,72.7082,129.7749,-73.9843,3956.1129
2015-08-13,3847.0418,110.9269,-391.8484,80.5555,259.9828,-57.6593,3775.8535
2015-08-14,3856.8881,124.8937,-342.0521,84.0868,303.7957,-43.3521,3779.7432
2015-08-17,3861.3444,100.4302,-284.3873,88.7852,249.4632,-29.3886,3788.5808
2015-08-18,3852.7974,18.2406,-257.5510,70.5472,-180.2515,-37.6980,4006.3372
2015-08-19,3847.7828,-46.7912,-221.2089,64.5725,-133.7989,-40.1134,4001.0783
2015-08-20,3842.3439,-58.9639,-192.0989,50.9292,-222.0291,-51.9045,3983.3705
2015-08-21,3830.2119,-144.7545,-183.4679,35.0646,-446.8121,-73.0392,3966.3710
2015-08-24,3801.4640,-230.1280,-216.1901,24.1141,-755.4299,-112.5246,3937.8211
2015-08-25,3761.9585,-236.4417,-270.5237,16.6122,-1028.7003,-161.7172,3878.1458
2015-08-26,3720.0205,-175.8561,-327.2240,13.2836,-820.8759,-201.4214,3785.1256
2015-08-27,3683.7723,-121.3182,-376.6343,15.5729,-710.5182,-217.7645,3672.9961
2015-08-28,3649.4810,-73.1070,-418.8727,21.3900,-431.9412,-216.2206,3574.3222
2015-08-31,3616.2148,-64.3430,-472.1934,26.5867,-301.7585,-214.6500,3487.4892
2015-09-01,3594.7173,-61.7875,-502.1500,28.9593,-43.2811,-214.1133,3411.0761
2015-09-02,3575.3775,-55.4193,-534.9446,32.1660,195.1996,-211.7679,3350.5258
2015-09-07,3548.1179,-49.5612,-564.3845,35.6854,153.1321,-213.8786,3310.7531
2015-09-08,3527.5289,-44.8039,-577.6652,51.4643,86.8610,-205.9128,3275.7531
2015-09-09,3511.3506,-5.5027,-558.1480,66.5219,10.7394,-191.5309,3011.1170
2015-09-10,3495.0040,3.1439,-513.2688,72.0805,-8.0923,-181.6856,3016.0295
2015-09-11,3473.6074,22.7073,-468.9050,73.7182,33.6098,-171.7149,3020.8438
2015-09-14,3451.3084,-2.9285,-449.8249,63.2158,-45.3690,-168.7616,3025.5618
2015-09-15,3426.0635,-96.7128,-458.9078,44.7404,-75.2479,-173.2697,3243.2808
2015-09-16,3403.2965,-20.7742,-451.8070,50.4130,-18.1890,-163.0933,3238.0936
2015-09-17,3370.8983,-15.4313,-447.0420,46.1175,-157.0278,-158.5428,3227.9113
2015-09-18,3338.9755,-71.9482,-445.0815,44.7004,-99.9760,-152.2250,3218.1362
2015-09-21,3310.9071,-19.0567,-426.4137,50.9081,-43.6938,-140.8640,3208.7522
2015-09-22,3281.3326,84.1285,-411.0534,59.8722,70.8207,-128.0380,3213.4755
2015-09-23,3248.6615,-14.6007,-406.6835,57.8527,110.7159,-122.0925,3207.3707
2015-09-24,3215.9315,-4.7298,-396.5681,60.1384,-9.5763,-113.9052,3201.5101
2015-09-25,3190.7078,-59.7784,-393.0896,55.8662,6.2859,-110.2083,3195.8839
2015-09-28,3164.0403,-86.0028,-380.0454,54.2371,2.8387,-105.3852,3190.5684
2015-09-29,3139.9575,-134.9777,-358.3647,39.1010,-118.4031,-105.4007,3181.6729
2015-09-30,3122.4589,-97.9820,-349.5263,31.5486,-132.8373,-103.0434,3168.8316
2015-10-08,3119.8994,86.1113,-326.3103,42.2126,27.4692,-92.7968,3172.2814
2015-10-09,3128.2911,113.7002,-300.9290,56.2192,40.4647,-80.5369,3021.1570
2015-10-12,3142.1517,235.6174,-271.0916,67.3343,195.3154,-61.6767,3024.5882
2015-10-13,3150.2147,186.6763,-244.7769,75.3681,192.4742,-45.7532,3036.3532
2015-10-14,3151.3721,136.7140,-220.8592,77.2749,224.3046,-35.2121,3047.6476
2015-10-15,3156.4524,136.1562,-194.8220,84.8264,285.2916,-20.5189,3058.4903
2015-10-16,3165.0957,149.6477,-156.9652,89.7349,247.9943,-4.5232,3075.2787
2015-10-19,3173.8085,125.6072,-121.9895,89.9679,203.5487,7.6896,3100.6978
2015-10-20,3187.0743,111.4208,-78.5022,93.2908,137.6679,20.2520,3132.9682
2015-10-21,3192.8522,66.8084,-45.6682,81.8930,27.4460,21.5150,3168.0739
2015-10-22,3197.6849,58.3709,-15.3739,77.8174,106.2974,26.0935,3207.1596
2015-10-23,3205.9364,87.8546,13.1971,79.2284,74.3608,32.8688,3240.7734
2015-10-26,3214.7575,102.2094,32.0281,81.5679,38.2293,39.1705,3269.6812
2015-10-27,3227.0474,75.1207,52.3361,83.9079,47.6357,44.0406,3299.7349
2015-10-28,3241.2791,60.9664,74.6760,74.9861,-50.1342,42.6366,3324.9800
2015-10-29,3250.3195,44.0137,90.4121,71.1414,66.6393,42.0175,3346.1860
2015-10-30,3261.7234,29.0712,99.6082,67.7533,13.8224,40.6744,3346.5907
2015-11-02,3270.4606,-47.7425,106.0361,55.5202,-87.3492,34.5735,3439.7582
2015-11-03,3276.6204,-119.2600,108.1454,43.4505,-112.8855,28.7304,3437.4093
2015-11-04,3287.1597,91.4812,132.7223,62.2990,25.3036,35.2280,3302.1835
2015-11-05,3302.8109,268.8170,152.6371,67.4769,147.6224,44.9572,3305.3327
2015-11-06,3320.0165,238.1981,174.4785,77.5985,202.7170,57.4292,3316.5457
2015-11-09,3341.3447,214.0677,196.5568,82.6544,264.3199,71.0813,3333.3359
2015-11-10,3362.1035,154.8522,214.5169,85.4513,315.4007,80.4570,3360.5698
2015-11-11,3385.6463,118.5745,233.2153,88.1918,333.5540,87.6647,3385.6250
2015-11-12,3407.9586,94.2603,244.4152,88.4626,173.2620,90.9289,3408.6757
2015-11-13,3424.7848,60.3648,251.1720,83.9727,58.0203,88.2969,3429.8824
2015-11-16,3441.0851,44.9541,268.8919,82.9190,16.9250,87.3121,3449.0544
2015-11-17,3453.2825,66.7396,290.2530,77.6171,-42.0860,85.3730,3465.8753
2015-11-18,3463.8685,32.4280,293.8862,63.4772,-72.0177,79.9830,3487.1150
2015-11-19,3477.5078,38.8245,294.3017,62.8071,-33.1874,78.7250,3506.2307
